Blocksize,RelSize
45900,0.612212
46000,0.612212
46100,0.612212
46200,0.612212
46300,0.612212
46400,0.612212
46500,0.612212
46600,0.612212
46700,0.612212
46800,0.612212
46900,0.612212
47000,0.612212
47100,0.612212
47200,0.612212
47300,0.612212
47400,0.612212
47500,0.612212
47600,0.612212
47700,0.612212
47800,0.612212
47900,0.612212
48000,0.612212
48100,0.612212
48200,0.612212
48300,0.612212
48400,0.612212
48500,0.612212
48600,0.612212
48700,0.612212
48800,0.612212
48900,0.612212
49000,0.612212
49100,0.612212
49200,0.612212
49300,0.612212
49400,0.612212
49500,0.612212
49600,0.612212
49700,0.612212
49800,0.612212
49900,0.612212
50000,0.612212
